time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
10861027.999999607,0.2474,3,,,,,,150.00000006,,
10861178.000000097,0.2474,4,,,,5.790245268,,,,282.99999951850623
10861641.000000201,0.17930000000000001,1,,,,,,138.0,,
10861778.99999977,0.17930000000000001,2,,,392.2919886599999,,,,454.0000005159527,
10862412.999999616,0.09360000000000002,3,,,,,,117.00000012,,
10862529.999999935,0.09360000000000002,4,,,,7.010899603,,,,3787.000000756234
10866497.00000002,-0.3407,1,,,,,,162.00000018,,
10866659.000000171,-0.3407,2,,,36.704201539999985,,,,315.00000008381903,
10867153.999999585,-0.4082,3,,,,,,170.00000015999998,,
10867323.99999972,-0.4082,4,,,,0.0,,,,251.99999981559813
10867756.000000123,-0.47,1,,,,,,175.00000002,,
10867931.000000168,-0.47,2,,,16.068278080000255,,,,334.99999972991645,
10868445.999999857,-0.5219000010000001,3,,,,,,180.99999996,,
10868627.000000048,-0.5219000010000001,4,,,,110.614760467,,,,856.9999997969717
10869663.999999803,-0.6132000000000001,1,,,,,,188.00000016,,
10869851.999999747,-0.6132000000000001,2,,,472.616669291,,,,2244.999999878928,
10872276.999999583,-0.7836,3,,,,,,200.00000004,,
10872476.999999816,-0.7836,4,,,,46.078297224,,,,492.0000005979091
10873148.999999743,-0.8247,1,,,,,,202.99999986,,
10873352.000000048,-0.8247,2,,,7.172651908000262,,,,279.0000004693866,
10873810.999999847,-0.8560000000000001,3,,,,,,204.00000012,,
10874014.999999758,-0.8560000000000001,4,,,,0.0,,,,531.0000002849847
10874726.0,-0.8992,1,,,,,,207.00000018,,
10874932.999999985,-0.8992,2,,,947.395095848,,,,735.999999800697,
10875848.999999743,-0.756,3,,,,,,199.00000002,,
10876047.999999743,-0.756,4,,,,550.444426594,,,,878.0000003054738
10877106.000000006,-0.5395,1,,,,,,181.99999997999998,,
10877287.999999803,-0.5395,2,,,47.30229998599998,,,,474.0000001620501,
10877941.999999922,-0.39559999999999995,3,,,,,,168.9999999,,
10878110.999999825,-0.39559999999999995,4,,,,1645.258843257,,,,697.9999997187406
10878989.00000013,-0.21639999999999998,1,,,,,,144.99999996,,
10879134.000000078,-0.21639999999999998,2,,,810.150833502,,,,970.0000004377216,
10880283.999999845,0.002999999999999975,3,,,,,,49.99999998,,
10880333.99999959,0.002999999999999975,4,,,,44.896010025,,,,599.9999994412065
10881113.999999616,0.1437,1,,,,,,131.00000004,,
10881245.000000065,0.1437,2,,,1654.2985418819999,,,,1541.0000000149012,
10882966.000000037,0.3493,3,,,,,,162.99999996,,
10883128.999999795,0.3493,4,,,,89.491451358,,,,5205.000000307336
10888514.00000006,0.5726,1,,,,,,184.00000008,,
10888697.999999695,0.5726,2,,,0.0,,,,1292.9999998770654,
10890171.00000016,0.6281,3,,,,,,188.99999993999998,,
10890359.999999706,0.6281,4,,,,56.375074695,,,,283.9999997522682
10890824.000000045,0.6427,1,,,,,,190.00000002,,
10891013.999999827,0.6427,2,,,40.98220409800001,,,,7646.000000741333,
10898839.999999898,0.7211000000000001,3,,,,,,195.99999989999998,,
10899035.999999825,0.7211000000000001,4,,,,0.0,,,,510.9999993816018
10899726.999999791,0.6867,1,,,,,,193.00000007999998,,
10899919.999999646,0.6867,2,,,389.0422568839999,,,,321.00000022910535,
10900420.999999832,0.6485000000000001,3,,,,,,191.00000004,,
10900611.999999847,0.6485000000000001,4,,,,56.059333318,,,,23045.00000020489
10923837.000000011,-0.0509,1,,,,,,101.00000016,,
10923937.999999732,-0.0509,2,,,1183.4198195,,,,2489.0000003390014,
10926607.00000003,0.3409,3,,,,,,162.99999996,,
10926769.999999786,0.3409,4,,,,0.0,,,,3419.0000002272427
10930368.99999997,0.5693,1,,,,,,183.99999984,,
10930552.999999607,0.5693,2,,,639.054305735,,,,399.0000002318993,
10931131.999999797,0.5905,3,,,,,,187.00000014,,
10931319.000000134,0.5905,4,,,,0.0,,,,398.9999996032566
10931897.999999695,0.611699999,1,,,,,,187.99999992,,
10932085.999999639,0.611699999,2,,,1311.463584484,,,,404.0000001434237,
10932669.99999974,0.6358,3,,,,,,190.00000002,,
10932860.000000149,0.6358,4,,,,35.703551382,,,,471.9999996945262
10933511.999999803,0.6778000000000001,1,,,,,,193.00000007999998,,
10933704.999999655,0.6778000000000001,2,,,0.0,,,,216.00000020116568,
10934100.999999814,0.7072999999999999,3,,,,,,195.00000012,,
10934296.000000136,0.7072999999999999,4,,,,62.097684221,,,,423.9999997895211
10934899.999999885,0.7473,1,,,,,,198.0,,
10935097.99999965,0.7473,2,,,0.0,,,,337.9999998025596,
10935616.000000037,0.783,3,,,,,,200.00000004,,
10935815.999999642,0.783,4,,,,515.699478138,,,,396.0000007878989
10936391.99999976,0.8166,1,,,,,,201.99999984,,
10936593.999999832,0.8166,2,,,57.306261941,,,,579.0000001899898,
10937352.99999998,0.8432,3,,,,,,202.99999986,,
10937555.999999657,0.8432,4,,,,0.0,,,,761.9999995920807
10938497.999999836,0.8751,1,,,,,,205.00000014,,
10938702.99999998,0.8751,2,,,7.253267133999998,,,,216.00000020116568,
10939099.000000138,0.8917,3,,,,,,207.0,,
10939306.000000123,0.8917,4,,,,10.569838482,,,,282.9999988898635
10939768.999999598,0.9097999999999999,1,,,,,,208.00000002000002,,
10939976.999999816,0.9097999999999999,2,,,72.5912250670001,,,,1544.0000000875443,
10941700.999999862,0.8776,3,,,,,,205.99999998,,
10941906.99999961,0.8776,4,,,,815.880646361,,,,893.0000000400469
10942979.999999609,0.8562,1,,,,,,205.00000014,,
10943184.999999754,0.8562,2,,,26.697842676999926,,,,700.0000001862645,
10944064.999999898,0.7948,3,,,,,,201.00000006000002,,
10944265.999999736,0.7948,4,,,,1787.711274311,,,,576.0000001173466
10945021.99999981,0.7203,1,,,,,,196.00000014,,
10945217.999999737,0.7203,2,,,27.284937996000053,,,,563.0000002216548,
10945960.999999918,0.6473,3,,,,,,190.00000002,,
10946150.999999698,0.6473,4,,,,1894.140483293,,,,639.9999999906868
10946970.999999646,0.5683,1,,,,,,184.00000008,,
10947154.99999991,0.5683,2,,,0.0,,,,452.0000000484288,
10947786.999999918,0.47759999999999997,3,,,,,,176.99999988,,
10947963.999999803,0.47759999999999997,4,,,,1207.081268603,,,,418.999999249354
10948562.999999639,0.39130000000000004,1,,,,,,168.00000006,,
10948730.999999937,0.39130000000000004,2,,,30.231068798000024,,,,1367.9999991785735,
10950278.999999702,0.200699999,3,,,,,,141.9999999,,
10950420.999999577,0.200699999,4,,,,0.0,,,,215.99999957252294
10950816.999999736,0.1431,1,,,,,,131.00000004,,
10950948.000000184,0.1431,2,,,714.6206945710001,,,,601.9999999087304,
10951730.000000052,0.049199999999999994,3,,,,,,100.00000014,,
10951830.000000168,0.049199999999999994,4,,,,1276.576847543,,,,1035.9999995213002
10953045.999999646,-0.08600000000000001,1,,,,,,115.00000007999999,,
10953161.000000127,-0.08600000000000001,2,,,412.41950902400004,,,,881.000000378117,
10954221.999999834,-0.2056,3,,,,,,143.0000001,,
10954364.999999944,-0.2056,4,,,,1713.083344147,,,,783.0000001005828
10955328.000000004,-0.2977,1,,,,,,157.00000002000002,,
10955484.999999613,-0.2977,2,,,71.75524860600001,,,,1248.0000000447035,
10956912.999999616,-0.429799999,3,,,,,,171.99999996,,
10957084.99999959,-0.429799999,4,,,,0.0,,,,281.999999913387
10957547.00000009,-0.48269999999999996,1,,,,,,177.00000011999998,,
10957723.999999976,-0.48269999999999996,2,,,6.826318212999922,,,,216.00000020116568,
10958120.000000134,-0.5223,3,,,,,,180.99999996,,
10958300.999999698,-0.5223,4,,,,0.0,,,,4339.000000292435
10962819.999999948,-0.6874,1,,,,,,192.99999984,,
10963012.999999803,-0.6874,2,,,58.97459490999995,,,,216.00000020116568,
10963408.999999963,-0.6744,3,,,,,,192.99999984,,
10963601.999999816,-0.6744,4,,,,0.0,,,,467.0000004116446
10964249.000000186,-0.6557000000000001,1,,,,,,191.00000004,,
10964440.000000201,-0.6557000000000001,2,,,41.2447743140001,,,,449.99999958090484,
10965069.99999974,-0.6177,3,,,,,,187.99999992,,
10965257.999999681,-0.6177,4,,,,0.0,,,,450.0000008381903
10965887.99999985,-0.45859999999999995,1,,,,,,175.00000002,,
10966062.999999896,-0.45859999999999995,2,,,401.02629501600006,,,,327.9999999795109,
10966570.999999832,-0.3259,3,,,,,,160.00000008,,
10966731.000000145,-0.3259,4,,,,1457.938753699,,,,773.0000002775341
10967683.999999752,-0.1094,1,,,,,,122.00000004,,
10967805.999999981,-0.1094,2,,,674.6188609120001,,,,6088.999999500811,
10974075.00000007,0.614,3,,,,,,187.99999992,,
10974263.000000011,0.614,4,,,,0.0,,,,496.9999998807907
10974939.999999851,0.6428999989999999,1,,,,,,191.00000004,,
10975130.999999866,0.6428999989999999,2,,,1298.7291498329998,,,,420.0000001117587,
10975730.999999937,0.6692,3,,,,,,192.00000006,,
10975923.000000184,0.6692,4,,,,0.0,,,,5843.9999994356185
10981946.999999579,0.968,1,,,,,,211.00000008,,
10982157.999999868,0.968,2,,,23.227023291000023,,,,267.00000017881393,
10982605.000000004,0.9955,3,,,,,,213.00000012,,
10982818.000000134,0.9955,4,,,,10.510825991,,,,29036.999999033287
11012034.999999754,0.1067,1,,,,,,122.00000004,,
11012156.999999983,0.1067,2,,,0.0,,,,5126.9999996759,
11017463.999999616,0.7537,3,,,,,,198.0,,
11017662.000000011,0.7537,4,,,,429.303378158,,,,387.0000005699694
11018228.99999991,0.7877,1,,,,,,200.00000004,,
11018429.000000143,0.7877,2,,,39.569208303000096,,,,684.9999998230487,
11019293.999999925,0.836,3,,,,,,202.99999986,,
11019496.999999601,0.836,4,,,,350.797038104,,,,2669.000000297092
11022345.999999857,0.9801000000000001,1,,,,,,211.00000008,,
11022557.000000145,0.9801000000000001,2,,,8.584849390999807,,,,443.9999994356185,
11023181.000000168,1.0109000000000001,3,,,,,,213.99999996,,
11023394.999999903,1.0109000000000001,4,,,,0.0,,,,216.00000020116568
11023791.000000061,1.0312,1,,,,,,213.99999996,,
11024004.999999795,1.0312,2,,,926.5118241570001,,,,645.0000005308539,
11024829.999999655,1.0659,3,,,,,,217.00000002000002,,
11025047.00000009,1.0659,4,,,,424.74465347,,,,915.9999991301447
11026142.999999806,1.1096,1,,,,,,219.00000006,,
11026362.000000082,1.1096,2,,,24.09109767899963,,,,514.9999990593642,
11027056.999999728,1.1175000000000002,3,,,,,,218.99999988000002,,
11027276.0,1.1175000000000002,4,,,,0.0,,,,1402.9999991878867
11028858.999999776,1.1325,1,,,,,,219.9999999,,
11029078.999999654,1.1325,2,,,52.80297643000017,,,,512.9999998491257,
11029772.00000009,1.1392,3,,,,,,220.00000008,,
11029991.99999997,1.1392,4,,,,418.059520973,,,,552.9999991413206
11030724.999999698,1.0888,1,,,,,,218.00000004,,
11030942.999999737,1.0888,2,,,0.0,,,,589.0000000130385,
11031711.99999971,1.0367,3,,,,,,213.99999996,,
11031926.00000007,1.0367,4,,,,699.838559046,,,,648.000000603497
11032754.000000004,0.9817,1,,,,,,212.0000001,,
11032965.9999999,0.9817,2,,,0.0,,,,481.9999995175749,
11033628.000000004,0.9257,3,,,,,,209.00000004,,
11033836.999999825,0.9257,4,,,,17.808161154,,,,216.00000020116568
11034232.999999985,0.8719,1,,,,,,204.99999996,,
11034438.000000129,0.8719,2,,,0.0,,,,216.00000020116568,
11034833.99999966,0.8185,3,,,,,,202.00000008,,
11035035.999999732,0.8185,4,,,,834.142370353,,,,799.9999996740371
11036015.999999993,0.7134,1,,,,,,195.99999989999998,,
11036211.999999918,0.7134,2,,,1436.9481905409998,,,,931.000000750646,
11037322.999999998,0.5881000000000001,3,,,,,,186.00000011999998,,
11037509.0000001,0.5881000000000001,4,,,,810.453766717,,,,1650.9999993257225
11039340.000000015,0.3583,1,,,,,,165.0,,
11039504.999999609,0.3583,2,,,934.177229594,,,,1026.9999999320135,
11040712.000000127,0.2065,3,,,,,,142.99999992,,
11040854.999999609,0.2065,4,,,,812.148496501,,,,896.9999997178093
11041931.999999914,0.10139999999999999,1,,,,,,120.0,,
11042051.999999676,0.10139999999999999,2,,,0.0,,,,464.99999994412065,
11042696.999999579,0.03560000000000001,3,,,,,,93.00000018,,
11042789.999999944,0.03560000000000001,4,,,,6.642554352,,,,216.00000020116568
11043186.000000104,-0.006500000000000006,1,,,,,,60.0,,
11043245.99999967,-0.006500000000000006,2,,,0.0,,,,2562.000000430271,
11045988.00000006,-0.2071,3,,,,,,143.0000001,,
11046131.000000168,-0.2071,4,,,,1329.95174292,,,,455.99999972619116
11046766.999999853,-0.2569,1,,,,,,151.00000008,,
11046917.999999948,-0.2569,2,,,40.89637630500005,,,,471.9999996945262,
11047569.9999996,-0.30820000000000003,3,,,,,,158.00000004,,
11047728.000000073,-0.30820000000000003,4,,,,0.0,,,,216.00000020116568
11048123.999999603,-0.3436,1,,,,,,163.0000002,,
11048286.999999989,-0.3436,2,,,8.010852096000008,,,,216.00000020116568,
11048683.000000147,-0.37929999999999997,3,,,,,,166.99999986,,
11048849.99999958,-0.37929999999999997,4,,,,31.96532398,,,,577.0000003511086
11049606.99999989,-0.4383,1,,,,,,172.99999997999998,,
11049780.000000097,-0.4383,2,,,0.0,,,,215.9999989438802,
11050175.999999627,-0.4747,3,,,,,,177.00000011999998,,
11050353.000000142,-0.4747,4,,,,47.466465337,,,,251.99999981559813
11050784.999999916,-0.5136,1,,,,,,178.99999992,,
11050963.99999964,-0.5136,2,,,0.0,,,,474.0000001620501,
11051617.999999762,-0.5463,3,,,,,,182.99999982,,
11051800.999999791,-0.5463,4,,,,23.484168132,,,,216.00000020116568
11052196.999999952,-0.5383,1,,,,,,181.99999997999998,,
11052378.999999747,-0.5383,2,,,33.50859015299998,,,,4919.999999692664,
11057479.000000026,-0.051299999999999985,3,,,,,,101.00000016,,
11057579.999999749,-0.051299999999999985,4,,,,0.0,,,,1060.0000001024455
11058819.99999981,0.168,1,,,,,,136.00000014,,
11058956.000000168,0.168,2,,,7.371750775999942,,,,506.9999997038394,
11059642.99999983,0.2548,3,,,,,,151.00000008,,
11059793.999999925,0.2548,4,,,,105.033059416,,,,354.9999993760139
11060328.999999888,0.3272,1,,,,,,160.99999992,,
11060489.999999804,0.3272,2,,,48.42050560899975,,,,35770.00000071712,
11096439.999999851,-0.5190999999999999,3,,,,,,179.99999994,,
11096619.99999981,-0.5190999999999999,4,,,,0.0,,,,2841.9999992474914
11099641.999999642,-0.2646,1,,,,,,152.0000001,,
11099793.99999997,-0.2646,2,,,759.7934389740001,,,,391.99999985285103,
11100365.999999782,-0.1498,3,,,,,,131.99999982,,
11100497.999999836,-0.1498,4,,,,0.0,,,,1348.999999766238
11102027.000000188,0.1086,1,,,,,,121.9999998,,
11102148.99999979,0.1086,2,,,1605.5381806579999,,,,429.0000003296882,
11102758.000000078,0.2121,3,,,,,,143.99999993999998,,
11102901.999999791,0.2121,4,,,,0.0,,,,445.99999990314245
11103527.999999654,0.32120000000000004,1,,,,,,160.00000008,,
11103687.999999966,0.32120000000000004,2,,,1712.0363551120001,,,,434.99999921768904,
11104302.999999769,0.431,3,,,,,,171.99999996,,
11104474.999999743,0.431,4,,,,1864.905529871,,,,735.999999800697
11105391.00000013,0.5814,1,,,,,,184.99999986,,
11105576.0,0.5814,2,,,0.0,,,,439.99999975785613,
11106195.999999717,0.6127,3,,,,,,187.99999992,,
11106383.99999966,0.6127,4,,,,894.205433416,,,,625.0000008847564
11107188.999999873,0.6513,1,,,,,,191.00000004,,
11107379.999999888,0.6513,2,,,28.462944895999954,,,,731.0000005178154,
11108290.999999736,0.6942,3,,,,,,193.99999986,,
11108484.999999823,0.6942,4,,,,26.875207424,,,,1721.0000006016344
11110385.999999754,0.7915,1,,,,,,200.00000004,,
11110585.999999987,0.7915,2,,,0.0,,,,1426.999999769032,
11112192.999999713,0.8819,3,,,,,,205.99999998,,
11112399.000000093,0.8819,4,,,,490.366655555,,,,660.9999992419034
11113239.999999922,0.911399999,1,,,,,,208.00000002000002,,
11113448.000000138,0.911399999,2,,,9.080438576000006,,,,495.00000067055225,
11114123.000000138,0.926099999,3,,,,,,209.00000004,,
11114331.999999959,0.926099999,4,,,,18.60196414,,,,1189.9999990593642
11115701.999999605,0.9525,1,,,,,,210.00000006,,
11115911.999999661,0.9525,2,,,8.387297353000122,,,,1534.0000002644956,
11117625.999999885,0.9478,3,,,,,,210.00000006,,
11117835.99999994,0.9478,4,,,,29.091697837,,,,2002.0000002812594
11120018.000000179,0.9154,1,,,,,,208.00000002000002,,
11120225.999999769,0.9154,2,,,59.28981935599995,,,,738.9999998733401,
11121144.9999996,0.8528,3,,,,,,204.00000012,,
11121349.000000138,0.8528,4,,,,557.633065499,,,,1584.9999989848584
11123113.99999971,0.7434,1,,,,,,198.0,,
11123312.000000104,0.7434,2,,,42.85586734699996,,,,530.0000006798655,
11124022.000000114,0.668899999,3,,,,,,192.00000006,,
11124213.999999734,0.668899999,4,,,,76.674337695,,,,393.00000071525574
11124786.999999778,0.5987,1,,,,,,186.9999999,,
11124974.000000115,0.5987,2,,,7.316404688000148,,,,352.0000005606562,
11125506.000000006,0.5327999999999999,3,,,,,,181.00000020000002,,
11125687.000000197,0.5327999999999999,4,,,,9.581787787,,,,283.00000014714897
11126149.999999674,0.4738,1,,,,,,176.0000001,,
11126325.999999955,0.4738,2,,,8.52670239300005,,,,278.9999992121011,
11126784.999999754,0.41559999999999997,3,,,,,,169.99999992,,
11126954.999999888,0.41559999999999997,4,,,,23.729862783,,,,283.9999997522682
11127418.999999598,0.3498,1,,,,,,163.0000002,,
11127581.999999983,0.3498,2,,,32.229133407000006,,,,279.0000004693866,
11128040.999999782,0.2824,3,,,,,,153.99999996,,
11128194.999999948,0.2824,4,,,,62.907201104,,,,755.9999994467944
11129130.999999981,0.1643,1,,,,,,134.99999994,,
11129266.000000108,0.1643,2,,,100.93823120799999,,,,1302.9999997001141,
11130748.999999765,-0.0034000000000000002,3,,,,,,51.0,,
11130799.999999743,-0.0034000000000000002,4,,,,68.880632133,,,,462.9999994765967
11131442.999999806,-0.051699999999999996,1,,,,,,102.00000018,,
11131544.999999762,-0.051699999999999996,2,,,7.405923812000026,,,,681.0000001452863,
11132405.999999866,-0.11850000000000001,3,,,,,,124.00000007999999,,
11132529.999999935,-0.11850000000000001,4,,,,0.0,,,,455.00000012107193
11133165.000000015,-0.17120000000000002,1,,,,,,136.00000014,,
11133300.999999745,-0.17120000000000002,2,,,2193.509005259,,,,531.0000002849847,
11134011.999999989,-0.2301,3,,,,,,147.0,,
11134158.999999776,-0.2301,4,,,,0.0,,,,417.00000003911555
11134755.999999773,-0.28169999999999995,1,,,,,,154.99999998,,
11134911.000000173,-0.28169999999999995,2,,,391.294082064,,,,675.9999996051192,
11135766.999999736,-0.352,3,,,,,,162.99999996,,
11135930.000000121,-0.352,4,,,,1097.466647385,,,,971.0000000428408
11137081.000000123,-0.4431999999999999,1,,,,,,172.99999997999998,,
11137253.999999702,-0.4431999999999999,2,,,0.0,,,,1601.9999998155981,
11139036.000000104,-0.5434,3,,,,,,183.00000006,,
11139219.000000134,-0.5434,4,,,,518.159295226,,,,611.9999997317791
11140010.999999825,-0.584,1,,,,,,185.0000001,,
11140195.999999695,-0.584,2,,,1435.521535221,,,,9112.00000019744,
11149487.99999985,0.1607,3,,,,,,134.00000010000002,,
11149621.999999741,0.1607,4,,,,0.0,,,,30702.99999997951
11180504.99999968,-0.40130000000000005,1,,,,,,168.9999999,,
11180673.999999579,-0.40130000000000005,2,,,6.299579461999883,,,,216.00000020116568,
11181069.99999974,-0.4341999999999999,3,,,,,,172.99999997999998,,
11181242.999999948,-0.4341999999999999,4,,,,278.172688117,,,,2292.000000178814
11183715.000000084,-0.5297000000000001,1,,,,,,180.99999996,,
11183895.999999646,-0.5297000000000001,2,,,23.377451630000053,,,,5270.999999390915,
11189346.999999624,-0.3113,3,,,,,,158.00000004,,
11189505.000000097,-0.3113,4,,,,0.0,,,,561.9999993592501
11190247.000000045,-0.17619999999999997,1,,,,,,138.0,,
11190384.999999613,-0.17619999999999997,2,,,8.47646824100002,,,,216.00000020116568,
11190780.999999773,-0.09610000100000002,3,,,,,,117.9999999,,
11190898.999999696,-0.09610000100000002,4,,,,0.0,,,,1027.0000005606562
11192105.999999586,0.09480000000000001,1,,,,,,117.00000012,,
11192222.999999905,0.09480000000000001,2,,,7.480471626000053,,,,639.0000003855675,
11193041.99999962,0.21439999999999998,3,,,,,,144.00000012,,
11193185.999999963,0.21439999999999998,4,,,,24.463891729,,,,2026.9999992102385
11195392.999999762,0.511799999,1,,,,,,179.99999994,,
11195572.999999719,0.511799999,2,,,0.0,,,,216.00000020116568,
11195968.999999877,0.539,3,,,,,,181.99999997999998,,
11196150.999999676,0.539,4,,,,85.067669989,,,,1400.000000372529
11197731.000000006,0.6222,1,,,,,,189.00000018,,
11197920.000000183,0.6222,2,,,53.07686612400016,,,,422.9999989271164,
11198522.999999695,0.6596,3,,,,,,191.00000004,,
11198713.99999971,0.6596,4,,,,0.0,,,,216.9999998062849
11199111.000000104,0.6874,1,,,,,,194.00000010000002,,
11199305.00000019,0.6874,2,,,517.690694783,,,,648.9999989513308,
11200133.999999728,0.7356,3,,,,,,196.99999997999998,,
11200330.999999888,0.7356,4,,,,0.0,,,,535.9999995678663
11201047.000000045,0.7787999999999999,1,,,,,,199.00000002,,
11201246.000000043,0.7787999999999999,2,,,466.2163029799999,,,,394.9999999254942,
11201820.999999925,0.8153,3,,,,,,201.99999984,,
11202022.999999998,0.8153,4,,,,1737.602256292,,,,729.9999996554106
11202932.999999613,0.8573000000000001,1,,,,,,204.00000012,,
11203137.00000015,0.8573000000000001,2,,,814.5375534899999,,,,620.9999999497086,
11203938.00000006,0.8769,3,,,,,,205.99999998,,
11204143.999999808,0.8769,4,,,,60.211376586,,,,496.0000002756715
11204820.000000041,0.894,1,,,,,,207.0,,
11205027.000000026,0.894,2,,,77.34609192100015,,,,351.9999993033707,
11205558.999999914,0.9084,3,,,,,,208.00000002000002,,
11205767.000000132,0.9084,4,,,,19.571230628,,,,320.0000006239861
11206267.000000086,0.9181,1,,,,,,208.00000002000002,,
11206474.999999674,0.9181,2,,,0.0,,,,216.00000020116568,
11206870.999999832,0.9081,3,,,,,,208.00000002000002,,
11207079.00000005,0.9081,4,,,,40.847188344,,,,216.00000020116568
11207474.99999958,0.898,1,,,,,,207.00000018,,
11207682.000000194,0.898,2,,,1616.050763616,,,,530.9999990276992,
11208392.999999806,0.8827,3,,,,,,206.00000016,,
11208599.000000186,0.8827,4,,,,74.668000637,,,,563.999999826774
11209342.99999997,0.8669,1,,,,,,204.99999996,,
11209548.000000115,0.8669,2,,,527.123386595,,,,549.9999990686774,
11210277.999999769,0.828,3,,,,,,202.99999986,,
11210481.000000075,0.828,4,,,,84.840874666,,,,550.9999999310821
11211211.999999965,0.771,1,,,,,,199.00000002,,
11211410.999999963,0.771,2,,,633.297515755,,,,499.99999995343387,
11212090.999999875,0.7172000000000001,3,,,,,,195.99999989999998,,
11212286.999999803,0.7172000000000001,4,,,,30.924637722,,,,494.9999994132668
11212961.999999803,0.664,1,,,,,,191.00000004,,
11213152.999999817,0.664,2,,,17.651050391000126,,,,350.9999996982515,
11213684.0000001,0.609,3,,,,,,186.9999999,,
11213870.99999981,0.609,4,,,,7.284003978,,,,2265.000000782311
11216315.999999922,0.3603,1,,,,,,165.0,,
11216481.000000145,0.3603,2,,,0.0,,,,334.0000001247972,
11216994.9999996,0.296,3,,,,,,157.00000002000002,,
11217151.99999984,0.296,4,,,,10.832060888,,,,216.00000020116568
11217547.999999998,0.2407,1,,,,,,149.00000004,,
11217696.999999624,0.2407,2,,,12.857411400000046,,,,728.0000004451722,
11218605.000000028,0.13499999999999998,3,,,,,,129.0,,
11218734.000000007,0.13499999999999998,4,,,,0.0,,,,2125.999999092892
11221039.999999687,-0.09109999999999999,1,,,,,,116.99999988,,
11221157.000000007,-0.09109999999999999,2,,,10.301199328999985,,,,215.99999957252294,
11221553.000000166,-0.1238,3,,,,,,125.99999987999999,,
11221679.000000075,-0.1238,4,,,,18.038656517,,,,1486.9999999646097
11223345.999999996,-0.2383,1,,,,,,149.00000004,,
11223494.999999624,-0.2383,2,,,0.0,,,,1321.000000135973,
11224995.999999717,-0.33899999999999997,3,,,,,,161.99999994,,
11225157.999999868,-0.33899999999999997,4,,,,29.640327761,,,,216.00000020116568
11225554.000000026,-0.37159999899999996,1,,,,,,166.00000002,,
11225719.999999855,-0.37159999899999996,2,,,21.02636900699997,,,,539.9999992456287,
11226439.999999687,-0.42329999999999995,3,,,,,,171.99999996,,
11226611.999999661,-0.42329999999999995,4,,,,73.15020988,,,,525.9999997448176
11227317.999999993,-0.47450000000000003,1,,,,,,176.0000001,,
11227493.999999646,-0.47450000000000003,2,,,54.27903070000002,,,,317.00000055134296,
11227991.000000155,-0.5079,3,,,,,,178.99999992,,
11228169.999999879,-0.5079,4,,,,0.0,,,,2552.0000006072223
11230901.999999816,-0.6049,1,,,,,,187.00000014,,
11231089.000000153,-0.6049,2,,,6.865695640000013,,,,569.0000003669411,
11231837.99999985,-0.6066,3,,,,,,187.00000014,,
11232025.000000186,-0.6066,4,,,,0.0,,,,216.00000020116568
11232420.999999717,-0.5902999999999999,1,,,,,,185.99999988,,
11232606.999999821,-0.5902999999999999,2,,,28.284307341000044,,,,216.9999998062849,
11233003.999999585,-0.5742,3,,,,,,185.0000001,,
11233189.000000082,-0.5742,4,,,,1723.863959182,,,,4221.999999973923
11237591.000000015,-0.19039999999999999,1,,,,,,140.00000004,,
11237731.000000052,-0.19039999999999999,2,,,1399.735469613,,,,2075.000000372529,
11239985.999999754,0.07309999999999998,3,,,,,,109.99999992000001,,
11240095.999999695,0.07309999999999998,4,,,,0.0,,,,11904.000000329688
11252179.999999981,0.4143,1,,,,,,170.99999994,,
11252350.99999972,0.4143,2,,,281.19842224499996,,,,375.999999884516,
11252907.000000194,0.4103,3,,,,,,169.99999992,,
11253076.999999698,0.4103,4,,,,0.0,,,,20358.999999705702
11273615.999999993,-0.5444,1,,,,,,182.99999982,,
11273799.000000022,-0.5444,2,,,29.2438844589999,,,,216.00000020116568,
11274195.000000183,-0.5539999999999999,3,,,,,,182.99999982,,
11274377.999999583,-0.5539999999999999,4,,,,0.0,,,,3375.9999996051192
11277933.999999776,-0.43799999999999994,1,,,,,,172.99999997999998,,
11278106.999999983,-0.43799999999999994,2,,,33.13859046999994,,,,216.00000020116568,
11278503.000000142,-0.38939999999999997,3,,,,,,167.99999988000002,,
11278670.99999981,-0.38939999999999997,4,,,,0.0,,,,334.0000001247972
11279184.999999892,-0.30979999999999996,1,,,,,,159.00000006,,
11279343.99999997,-0.30979999999999996,2,,,27.514057362000017,,,,216.00000020116568,
11279740.00000013,-0.2451,3,,,,,,149.00000004,,
11279888.999999758,-0.2451,4,,,,8.999536465,,,,726.9999995827675
11280795.999999925,-0.12189999999999998,1,,,,,,124.99999986,,
11280920.999999601,-0.12189999999999998,2,,,437.4975628970001,,,,2636.999999731779,
11283737.999999918,0.2653,3,,,,,,151.99999992000002,,
11283889.999999618,0.2653,4,,,,102.102148453,,,,499.00000034831464
11284568.999999925,0.3808,1,,,,,,167.00000004,,
11284735.999999987,0.3808,2,,,53.600360497,,,,401.0000000707805,
11285317.000000015,0.4848,3,,,,,,178.00000014,,
11285495.000000134,0.4848,4,,,,0.0,,,,287.9999994300306
11285963.000000153,0.5287999999999999,1,,,,,,180.99999996,,
11286143.999999715,0.5287999999999999,2,,,22.774355677000017,,,,216.00000020116568,
11286539.999999873,0.5657,3,,,,,,184.00000008,,
