time,head_sea,routine,salinity_lake,salinity_sea,ship_volume_lake_to_sea,ship_volume_sea_to_lake,t_flushing,t_level,t_open_lake,t_open_sea
863162.9999998491,1.0602,2,,,0.0,,,,6661.999999545515,
870004.9999999814,0.5971,3,,,,,,186.9999999,,
870192.0000003185,0.5971,4,,,,511.08189877,,,,344.99999955296516
870717.0000004582,0.5139,1,,,,,,179.99999994,,
870897.0000004163,0.5139,2,,,0.0,,,,1435.9999999869615,
872513.0000003614,0.3045,3,,,,,,158.00000004,,
872671.0000002058,0.3045,4,,,,1183.205869261,,,,435.0000004749745
873286.0000000102,0.2228,1,,,,,,145.99999998,,
873432.0000001928,0.2228,2,,,0.0,,,,435.0000004749745,
874046.9999999972,0.1552,3,,,,,,132.99999984,,
874180.000000284,0.1552,4,,,,81.854357465,,,,450.0000002095476
874810.0000004517,0.0873,1,,,,,,115.99999986,,
874925.9999999078,0.0873,2,,,68.54634996000003,,,,2265.000000782311,
877371.0000000196,-0.09640000000000001,3,,,,,,118.99999992,,
877490.000000177,-0.09640000000000001,4,,,,0.0,,,,11570.99999981001
889240.999999945,0.4233,1,,,,,,170.99999994,,
889412.0000003139,0.4233,2,,,62.692794776999904,,,,283.00000014714897,
889875.0000004191,0.5095000000000001,3,,,,,,178.99999992,,
890054.0000001434,0.5095000000000001,4,,,,1724.228589476,,,,49179.99999979511
939413.9999998966,0.9308,1,,,,,,209.00000004,,
939623.0000003474,0.9308,2,,,0.0,,,,12872.999999905005,
952676.0000002105,1.303399999,3,,,,,,228.9999999,,
952905.0000003073,1.303399999,4,,,,58.405944994,,,,278.9999992121011
953364.0000001062,1.2805,1,,,,,,228.00000006,,
953591.9999999693,1.2805,2,,,87.44776223999975,,,,3332.000000635162,
957103.9999999339,1.115399999,3,,,,,,219.00000006,,
957323.0000002077,1.115399999,4,,,,90.943388309,,,,5710.000000800937
963213.0000003381,0.6251,1,,,,,,188.99999993999998,,
963401.9999998854,0.6251,2,,,0.0,,,,9589.000000432134,
973171.0000002757,0.433,3,,,,,,172.99999997999998,,
973343.9999998547,0.433,4,,,,1446.330078781,,,,496.0000002756715
974020.0000000885,0.494,1,,,,,,178.00000014,,
974198.0000002077,0.494,2,,,0.0,,,,76067.00000041164,
1050444.9999999488,-0.06960000000000001,3,,,,,,108.9999999,,
1050554.0000002831,-0.06960000000000001,4,,,,1344.098671052,,,,422.99999955575913
1051157.0000004256,-0.08940000000000001,1,,,,,,115.99999986,,
1051272.9999998817,-0.08940000000000001,2,,,1699.565143849,,,,6208.000000286847,
1057661.0000001267,-0.328,3,,,,,,160.00000008,,
1057821.0000004387,-0.328,4,,,,1521.255321065,,,,93212.00000003446
1151213.0000004312,0.13749999999999998,1,,,,,,129.0,,
1151342.0000004116,0.13749999999999998,2,,,0.0,,,,48672.999998833984,
1200194.9999998324,-0.5136000000000001,3,,,,,,180.00000018,,
1200375.000000419,-0.5136000000000001,4,,,,791.838302071,,,,393.9999990630895
1200949.000000069,-0.44900000000000007,1,,,,,,172.99999997999998,,
1201122.0000002766,-0.44900000000000007,2,,,0.0,,,,2037.9999998956919,
1203340.0000001304,-0.1834,3,,,,,,139.00000002,,
1203478.9999999339,-0.1834,4,,,,75.526959109,,,,292.00000036507845
1203951.000000257,-0.11549999999999999,1,,,,,,124.00000007999999,,
1204075.000000326,-0.11549999999999999,2,,,0.0,,,,291.999999107793,
1204547.0000000205,-0.07159999999999997,3,,,,,,109.99999992000001,,
1204656.99999996,-0.07159999999999997,4,,,,118.780918399,,,,463.0000007338822
1205300.0000000233,-0.03400000000000003,1,,,,,,90.9999999,,
1205390.9999999218,-0.03400000000000003,2,,,1029.330902485,,,,12430.000000074506,
1218000.9999999544,0.258,3,,,,,,151.99999992000002,,
1218153.0000002822,0.258,4,,,,1071.663931095,,,,5615.000000596046
1223948.0000002077,0.046499999999999986,1,,,,,,98.99999988,,
1224047.0000000903,0.046499999999999986,2,,,1692.129499059,,,,1177.0000004209578,
1225403.9999998407,-0.022200000000000025,3,,,,,,82.00000007999999,,
1225486.00000015,-0.022200000000000025,4,,,,0.0,,,,3177.0000002346933
1228843.0000003427,-0.1591,1,,,,,,134.99999994,,
1228977.9999998398,-0.1591,2,,,21.408053103999976,,,,273.9999999292195,
1229432.0000003558,-0.1814,3,,,,,,139.00000002,,
1229571.0000001593,-0.1814,4,,,,725.102120739,,,,527.0000006072223
1230278.000000096,-0.2049,1,,,,,,143.0000001,,
1230421.0000002058,-0.2049,2,,,0.0,,,,1712.9999999888241,
1232314.0000001527,-0.2615,3,,,,,,151.99999992000002,,
1232465.999999852,-0.2615,4,,,,1200.734158315,,,,434.9999998463318
1233081.000000285,-0.2825,1,,,,,,154.99999998,,
1233236.0000000568,-0.2825,2,,,0.0,,,,62376.00000039674,
1295792.0000004116,0.3129,3,,,,,,158.99999988000002,,
1295950.9999998612,0.3129,4,,,,97.24222082,,,,285.9999995911494
1296417.000000039,0.3529,1,,,,,,163.99999998,,
1296581.0000000289,0.3529,2,,,1209.7300850289998,,,,566.0000002942979,
1297327.0000002813,0.4111,3,,,,,,170.00000015999998,,
1297497.0000004163,0.4111,4,,,,180.469584763,,,,7112.999999988824
1304790.0000003632,0.6563,1,,,,,,191.00000004,,
1304981.0000003781,0.6563,2,,,1095.667186366,,,,5767.999999271706,
1310929.0000002366,0.5416000000000001,3,,,,,,182.99999982,,
1311112.0000002673,0.5416000000000001,4,,,,0.0,,,,410.9999998938292
1311703.0000001192,0.516,1,,,,,,179.99999994,,
1311883.0000000773,0.516,2,,,1386.0918987180003,,,,407.00000021606684,
1312470.0000002515,0.4831,3,,,,,,177.00000011999998,,
1312647.000000137,0.4831,4,,,,0.0,,,,697.0000001136214
1313524.0000002086,0.4216,1,,,,,,170.99999994,,
1313694.9999999488,0.4216,2,,,1499.918590997,,,,422.00000057928264,
1314296.9999998575,0.37650000000000006,3,,,,,,166.00000002,,
1314463.0000003148,0.37650000000000006,4,,,,0.0,,,,6288.0000001285225
1320931.0000004014,-0.07900000000000001,1,,,,,,113.00000004,,
1321044.0000004135,-0.07900000000000001,2,,,1153.353156516,,,,402.999999281019,
1321627.0000002813,-0.1099,3,,,,,,123.00000005999999,,
1321750.0000001164,-0.1099,4,,,,0.0,,,,55228.000000398606
1377157.9999998445,-0.5162,1,,,,,,180.00000018,,
1377338.0000004312,-0.5162,2,,,33.48718063799993,,,,216.00000020116568,
1377733.9999999618,-0.4713,3,,,,,,176.0000001,,
1377910.0000002421,-0.4713,4,,,,1186.038603183,,,,3607.99999977462
1381697.9999999749,-0.09159999999999999,1,,,,,,116.99999988,,
1381815.0000002934,-0.09159999999999999,2,,,0.0,,,,1988.0000007804483,
1383983.0000004033,0.23209999999999997,3,,,,,,148.00000002000002,,
1384131.0000004247,0.23209999999999997,4,,,,93.701486939,,,,286.99999982491136
1384598.0000002077,0.2925,1,,,,,,156.0,,
1384754.0000002133,0.2925,2,,,1452.70447702,,,,592.0000000856817,
1385526.000000257,0.3647,3,,,,,,165.0,,
1385690.999999852,0.3647,4,,,,1698.319863604,,,,1179.9999998649582
1387051.0000003036,0.4833,1,,,,,,177.00000011999998,,
1387228.000000189,0.4833,2,,,252.1684900539999,,,,8284.999999869615,
1395693.0000000168,0.8418000000000001,3,,,,,,203.99999993999998,,
1395896.9999999274,0.8418000000000001,4,,,,518.353702461,,,,61889.99999994412
1457967.0000004582,0.1713,1,,,,,,136.99999997999998,,
1458104.0000004228,0.1713,2,,,0.0,,,,12341.000000014901,
1470625.0000003958,-0.445,3,,,,,,174.0,,
1470799.0000002086,-0.445,4,,,,1273.540844071,,,,420.99999971687794
1471399.9999998836,-0.3588,1,,,,,,165.0,,
1471565.000000107,-0.3588,2,,,1271.7463581430002,,,,2125.000000745058,
1473870.0000001816,-0.08449999999999999,3,,,,,,114.00000006,,
1473984.0000004275,-0.08449999999999999,4,,,,56.931415344,,,,1018.9999999478459
1475183.0000003334,0.0754,1,,,,,,110.99999994,,
1475293.999999878,0.0754,2,,,130.44891230399992,,,,1170.0000006705523,
1476643.999999878,0.258,3,,,,,,152.0000001,,
1476796.0000002058,0.258,4,,,,0.0,,,,285.0000006146729
1477261.00000015,0.3352,1,,,,,,161.99999994,,
1477423.0000003008,0.3352,2,,,8.763547113999948,,,,216.00000020116568,
1477818.9999998314,0.40080000000000005,3,,,,,,169.00000014,,
1477988.0000003614,0.40080000000000005,4,,,,797.108770347,,,,11569.999998947605
1489737.9999998957,0.5546,1,,,,,,184.00000008,,
1489922.0000001602,0.5546,2,,,213.35570936400003,,,,10208.999999519438,
